,id,env,algo,policy,weight_init,bias_init,activation_fn,policy_net_scaling,performance,trials,peak_perf
52,722bfe88-06fe-11ed-9e71-ef210abb5c89,LunarLander-v2,PPO,ActorCriticPolicy,kaiming_uniform,zeros,LeakyReLU,0.01,194.707792737,-68.48356314 -94.12619222000001 -78.71588424000001 18.720948920000005 182.16965098 212.90428044 220.87309485999998 257.37776737999997 262.92719181999996 260.64126522 268.10677266000005 265.92335668 263.91138321999995 269.4965688 267.08380786000004 272.66164764000007 278.62786936 276.01292502 279.33770577999996 278.7052577 ,279.33770578
53,e02e2542-06fd-11ed-a33b-4783f3ffa26b,LunarLander-v2,PPO,ActorCriticPolicy,xavier_normal,random_uniform,Tanh,0.01,79.510207579,-300.522783 -343.44736548000003 -162.28359515999998 -160.09951361999998 -67.81278082 21.451098440000003 -16.848897579999992 55.6916065 92.1029473 114.77912746000001 159.91246284 223.72745387999998 234.80001908000003 232.23056992000002 230.3206895 243.64971806000003 259.71254776 255.49997562 255.38112549999997 261.95974538 ,261.95974538
54,6659e8e4-0709-11ed-9e71-ef210abb5c89,LunarLander-v2,PPO,ActorCriticPolicy,kaiming_uniform,zeros,ReLU,0.01,194.051234754,-33.546810640000004 -58.901001140000005 -59.8714519 -18.26301446 82.95015507999999 228.24211464 245.05022146000002 251.7763007 262.67593228000004 258.88229884000003 259.38400904 268.095654 264.73461704 269.82663832 275.02729379999994 274.20991130000004 276.11791723999994 275.75256956 279.07826602 279.8030739 ,279.8030739
55,4c86c642-070b-11ed-a33b-4783f3ffa26b,LunarLander-v2,PPO,ActorCriticPolicy,xavier_normal,random_uniform,ReLU,0.01,161.195047452,-120.12376238000002 -158.42238926 -159.79633134 -123.2066553 16.13162504 107.1166585 210.43747208 235.94201748 250.94450238 257.39842204 257.32107759999997 256.62461548 267.63343326 276.11249796000004 273.3257268 270.79743756 273.01217026 274.47356934000004 278.58115518 279.59770635999996 ,279.59770636
56,ff622114-0713-11ed-9e71-ef210abb5c89,LunarLander-v2,PPO,ActorCriticPolicy,kaiming_uniform,zeros,Tanh,0.01,134.26342041900003,-25.035028559999997 -98.31505406 -140.41297534 -104.80886094 -65.71869288 -6.572929119999998 54.40341149999999 135.2018334 210.07740439999998 225.73888446 226.51290504 234.96417172000002 242.30320158 252.10973662 253.90530896 251.28206274 262.53630764 248.14861806 264.60001966000004 264.3480834999999 ,264.60001966000004
57,673b8688-0717-11ed-a33b-4783f3ffa26b,LunarLander-v2,PPO,ActorCriticPolicy,xavier_normal,random_uniform,LeakyReLU,0.01,165.066458551,-139.67043724 -146.74803026 -136.38988776 -115.727601 38.5236589 149.14968577999997 212.26692029999998 247.54930227999998 254.63373248 257.13917366 252.26290758 264.82982814 267.0736893 266.21919723999997 275.17726045999996 262.48197876 269.07889379999995 272.95746176 278.89615597999995 271.62528086000003 ,278.89615597999995
58,af0699ca-0722-11ed-a33b-4783f3ffa26b,LunarLander-v2,PPO,ActorCriticPolicy,xavier_normal,zeros,Sigmoid,0.01,-537.2051636070001,-349.67844574000003 -443.45659731999996 -128.27362934 -123.64856288000001 -126.56991036 -135.33332074 -132.54463352 -136.21715258 -131.17894410000002 -397.29085844 -936.8960749000001 -1548.9925428 -1495.23029738 -2282.40875684 -979.58271002 -411.51358128000004 -325.24132013999997 -243.26221516 -243.67926945999997 -173.10444914 ,-123.64856288
59,cc19b9da-0721-11ed-9e71-ef210abb5c89,LunarLander-v2,PPO,ActorCriticPolicy,kaiming_uniform,zeros,Sigmoid,0.01,-188.635793443,-311.33251246 -154.43512432000003 -131.85146218 -130.64024294 -312.08236928 -1153.3642769399999 -650.2688957600001 -289.60605425999995 -221.83459399999998 -176.71328193999997 -117.24876628 -31.581028780000008 -71.6897531 -35.628682960000006 16.105176980000003 -40.792886960000004 -9.747511340000004 -7.221526100000003 27.75361338 29.46431038 ,29.46431038
60,08fe21ec-0731-11ed-927d-6f708c0d13e4,LunarLander-v2,PPO,ActorCriticPolicy,kaiming_uniform,random_uniform,LeakyReLU,0.01,180.305825165,-74.18344686 -92.85290022 -106.1051239 -83.8701683 49.42797986000001 228.016611 234.79175682000005 255.42176311999998 258.82997148 257.71018812 258.44217932000004 268.20947858 259.94010126 268.54660036 265.46187156 268.6150799200001 268.24454646000004 272.053048 267.31647502 282.1004917 ,282.1004917
61,dce8a492-0730-11ed-9640-d7557f123584,LunarLander-v2,PPO,ActorCriticPolicy,xavier_normal,zeros,Tanh,0.01,74.395731285,-108.08371342000001 -136.00909299999998 -158.82059922000002 -152.77543622000002 -106.88970325999999 -68.75986098000001 -57.022344820000015 -0.9299403000000097 88.63811036 127.90604470000001 124.25293124 146.64159632000002 149.27804485999997 200.95539216 222.21332350000003 233.06991394000002 242.23844176000003 238.35645305999998 251.29868390000001 252.35638112 ,252.35638112
62,7e807344-073a-11ed-927d-6f708c0d13e4,LunarLander-v2,PPO,ActorCriticPolicy,kaiming_uniform,random_uniform,ReLU,0.01,153.20815691299998,-634.2613370600001 -103.01599242 -117.73382885999999 -20.853345619999992 72.23565672000001 205.08307224 203.69925917999998 251.01232646 249.90525399999996 267.37893562 265.83209847999996 267.00726618 264.44488698000004 266.89601802 265.1771081399999 268.7429314 265.75760988 272.01317982 277.63501340000005 277.2070257 ,277.63501340000005
63,22d8e898-073d-11ed-9640-d7557f123584,LunarLander-v2,PPO,ActorCriticPolicy,xavier_normal,zeros,ReLU,0.01,158.354357269,-333.29681026 -126.13245106000002 -142.51131546 -62.42154488 44.04377208000001 171.62022885999997 185.11670163999997 244.34604872000006 247.74245332 248.63397668000002 249.0838122 259.5652933 266.9933006 265.57883194 270.16322371999996 272.66051874000004 273.34443984 276.23301048 274.78963826 281.53401666 ,281.53401666
64,0d19c494-0744-11ed-927d-6f708c0d13e4,LunarLander-v2,PPO,ActorCriticPolicy,kaiming_uniform,random_uniform,Tanh,0.01,113.905559162,-60.068999840000004 -123.23715406000001 -153.48672456000003 -152.74726528000002 -116.24281574 2.3141152600000057 27.207296780000014 76.73706114000001 118.78874311999998 191.03890241999997 231.90713484000003 240.23834474 243.80474016 243.56091028 244.00507306000003 251.68918940000003 248.98772188000004 247.08274126 254.70687482 261.82529356 ,261.82529356
65,1e59ba86-0747-11ed-9640-d7557f123584,LunarLander-v2,PPO,ActorCriticPolicy,xavier_normal,zeros,LeakyReLU,0.01,136.584147621,-844.23943748 -143.35473371999998 -149.78442982 -71.44906264000001 85.81530078 167.46700024 220.41448311999997 244.93435748000002 255.62769902 253.70973050000003 261.62733332 266.17596602000003 269.40034843999996 264.35389826 272.83737440000004 268.22855114 279.10579485999995 275.25441648 278.40843086000007 277.14993116 ,279.10579485999995
66,8f44294e-0750-11ed-9640-d7557f123584,LunarLander-v2,PPO,ActorCriticPolicy,xavier_normal,0.01,Sigmoid,0.01,-452.292848611,-130.03281601999998 -135.24029838 -210.02840642 -120.51536664 -135.05889218 -123.70724834000002 -137.87986292 -149.54990902000003 -429.8571594399999 -630.11903758 -924.55099384 -1195.22439872 -2158.7658582 -1118.1941537 -422.3197894 -282.81648606 -219.63580446 -221.99199584 -211.30406812 -89.06442694 ,-89.06442694
67,55c1f544-074f-11ed-927d-6f708c0d13e4,LunarLander-v2,PPO,ActorCriticPolicy,kaiming_uniform,random_uniform,Sigmoid,0.01,-135.009816941,-254.32180659999995 -138.29520886 -216.35220948 -247.63490848 -143.3543917 -325.04715786 -484.3259403 -332.38829654 -241.90422160000003 -180.17970464 -173.5966725 -102.6179126 -51.142177079999996 -47.547086820000004 13.625767560000003 -8.283339999999999 75.83398575999999 48.72791466 38.27051104000001 70.33651721999999 ,75.83398575999999
68,651deda8-075a-11ed-927d-6f708c0d13e4,LunarLander-v2,PPO,ActorCriticPolicy,kaiming_normal,0.01,LeakyReLU,0.01,153.255192346,-855.1300006600002 -94.51614462 -85.90526959999998 -3.4567127400000004 177.21101466 220.09322532000002 249.90436033999998 256.03972677999997 258.79327464 246.72348201999998 267.25732892 269.2193058 253.89829060000002 262.6351343 268.94780854 273.3058739 273.80317938 274.11723995999995 274.89520888000004 277.26752050000005 ,277.26752050000005
69,ece9ef00-0757-11ed-9640-d7557f123584,LunarLander-v2,PPO,ActorCriticPolicy,xavier_normal,0.01,Tanh,0.01,83.85830822300001,-75.19698680000002 -126.0643329 -174.95119258 -149.0971364 -120.03734221999999 -75.14375142000002 -27.22722296 17.49973602 60.43142250000001 149.78930820000002 161.69302699999997 188.95980698 205.3335404 212.4277947 228.58108258000001 241.4619595 233.95161878000005 239.65933832000002 242.77755124000004 242.31794351999997 ,242.77755124000004
70,9a70a9ba-0763-11ed-927d-6f708c0d13e4,LunarLander-v2,PPO,ActorCriticPolicy,kaiming_normal,0.01,ReLU,0.01,201.402523958,-17.97253268 -90.06614715999999 -101.59786363999999 40.25753462 186.70178778 236.86768066 245.90905942000003 254.4851855 261.50162962 264.16469202 270.95951344 268.76445146000003 272.36469124 269.61717297999996 275.42805032000007 279.11844498 275.52437710000004 278.61520076 276.59378613999996 280.8137646 ,280.8137646
71,c65a8c44-0763-11ed-9640-d7557f123584,LunarLander-v2,PPO,ActorCriticPolicy,xavier_normal,0.01,ReLU,0.01,137.580047816,-658.6970983599999 -124.53195409999998 -146.63242152 -71.01244052 122.50166564000001 190.52731813999998 216.46611586 208.46055418 234.97049188 251.1816245 239.00380891999998 253.5604018 252.66147931999998 249.57076560000002 239.89679852 252.010396 238.38444636000003 259.87590762 272.95492690000003 270.44816958 ,272.95492690000003
72,462b37da-07ea-11ed-9381-b9545b10c4dc,LunarLander-v2,PPO,ActorCriticPolicy,xavier_normal,0.01,LeakyReLU,0.01,113.797945425,-1398.97118976 -187.28419562 -150.22490746 -66.51787970000001 156.89518912 217.60501826 248.13883079999997 252.52357446000002 252.7502748 260.81467724 265.72540546 261.93902426000005 262.17654482 262.89122884 269.2846634 273.08455956 273.30573746 268.71716067999995 279.83800096000004 273.26719092 ,279.83800096000004
73,4de9e53e-07ea-11ed-8ba0-19761af86dd5,LunarLander-v2,PPO,ActorCriticPolicy,kaiming_normal,0.01,Tanh,0.01,129.716597643,-54.05203418 -46.36502852 -98.43144938 -137.14163232 -71.307139 -20.748760660000002 45.73186164 135.39869198 167.60860698 206.76843151999998 231.22098698 237.83670058 235.86429909999998 246.48055557999996 245.25568514000003 245.16236534 243.17041494000006 255.3026898 264.03907616000004 262.53763118 ,264.03907616000004
74,92dbc172-07f8-11ed-9381-b9545b10c4dc,LunarLander-v2,PPO,ActorCriticPolicy,xavier_uniform,random_uniform,Sigmoid,0.01,-679.962349415,-344.60438641999997 -226.07610069999996 -244.13584068 -123.52247544000002 -133.07134806 -123.99597458000001 -135.77157006 -131.4011215 -2093.0442113999998 -1459.6018079199998 -1557.95175414 -1498.3700354999999 -2173.3587201 -1034.95720102 -1039.30611728 -389.61220094 -328.84197296 -215.61618828000002 -195.54952182 -150.4584395 ,-123.52247544000002
75,0b4fcf20-07fb-11ed-8ba0-19761af86dd5,LunarLander-v2,PPO,ActorCriticPolicy,kaiming_normal,0.01,Sigmoid,0.01,-112.62725869699996,-204.3225697 -147.24095852 -139.31771502 -130.21810090000002 -274.32988115999996 -260.75419764000003 -288.19217743999997 -257.72408232000004 -225.15411772 -177.63636014 -134.01837162 -78.8366709 -43.458517900000004 -17.803628240000002 -43.94648816 4.933587620000006 -0.9407443599999908 51.38196216 65.78448582000001 49.249372199999996 ,65.78448582000001
76,8f1c9e4c-0804-11ed-9381-b9545b10c4dc,LunarLander-v2,PPO,ActorCriticPolicy,xavier_uniform,random_uniform,Tanh,0.01,110.21766265299998,-339.4917107 -232.7969612 -185.93363147999997 -166.94923326000003 -69.51196788 34.9392353 73.87378092 152.45590471999998 183.45949006 224.77579776000002 226.04023469999998 235.73639182000002 254.44684036000004 251.6477518 258.1690716 255.03843439999997 262.27080779999994 256.07570655999996 262.63606594000004 267.47124383999994 ,267.47124383999994
77,3e6a3764-080b-11ed-8ba0-19761af86dd5,LunarLander-v2,PPO,ActorCriticPolicy,kaiming_normal,zeros,LeakyReLU,0.01,201.315857578,29.342103339999994 -22.423171040000003 -89.69083872000002 22.327495519999996 136.98054904 208.96379643999998 239.23901299999997 252.02421947999997 255.25029804000002 263.80031984 268.31730784 261.69962344 268.02938290000003 272.0780907 273.92503036 273.01063066000006 273.89267406 275.336232 283.40733396 280.80706069999997 ,283.40733396
78,24d587dc-0814-11ed-9381-b9545b10c4dc,LunarLander-v2,PPO,ActorCriticPolicy,xavier_uniform,random_uniform,ReLU,0.01,165.436743944,-160.03042255999998 -156.92364349999997 -179.46499654 -112.56273748000001 98.08032541999998 169.5821254 220.52008612 235.38779994 256.42821708 251.42618966 260.4361202 261.05187212 263.48821964 263.99668304 269.22445609999994 278.40451396 267.87521918 274.0465652 273.34274212 274.42554377999994 ,278.40451396
79,903f55c6-0818-11ed-8ba0-19761af86dd5,LunarLander-v2,PPO,ActorCriticPolicy,kaiming_normal,zeros,ReLU,0.01,190.934598079,-110.46707824 -72.04445467999999 -96.91866856000001 -11.23403472 172.40109898 195.14162978000002 237.56947415999997 255.80604185999997 256.83194072000003 264.28268248 265.39683186 268.59670192000004 271.55182990000003 265.72778786000003 274.85547598 277.63457411999997 274.42386350000004 272.99350644 274.79024144 281.35251678 ,281.35251678
80,71f044fa-0821-11ed-9381-b9545b10c4dc,LunarLander-v2,PPO,ActorCriticPolicy,xavier_uniform,random_uniform,LeakyReLU,0.01,138.54569424999997,-600.2385897400001 -221.51607430000004 -188.93161851999997 -104.51489956 44.9382321 180.01336964 221.56746961999997 246.58896840000003 240.75333136000003 259.8821893599999 263.95532918 265.26637246 265.65554074 261.7369377 272.09453308 268.46167704 269.17247732000004 274.60987184 274.61457776000003 276.80418952 ,276.80418952
81,22d779e2-0826-11ed-8ba0-19761af86dd5,LunarLander-v2,PPO,ActorCriticPolicy,kaiming_normal,zeros,Tanh,0.01,150.53526059,81.00265940000001 -24.895022779999994 -43.34127152 -116.53376274000001 -39.68228404 27.68097352000001 61.304912660000014 165.89793656 179.05276943999996 206.65276024 228.66853888 240.84753339999997 242.62830043999998 245.16806694000002 246.78622339999998 260.89509272 262.71189496 259.39066144000003 256.07193814000004 270.39729074 ,270.39729074
82,37bef1e2-082f-11ed-9381-b9545b10c4dc,LunarLander-v2,PPO,ActorCriticPolicy,xavier_uniform,zeros,Sigmoid,0.01,-559.488275927,-404.83757976000004 -215.36921416 -237.2263694 -128.39433086 -132.2610482 -123.46959842000001 -136.43223043999998 -137.88583894 -130.954845 -1175.7792935599998 -1066.6086201399999 -966.5850835000001 -1737.37823938 -1708.46611442 -827.34993066 -699.3511388400001 -616.52807542 -281.27333366000005 -291.19153530000006 -172.42309848000002 ,-123.46959842
83,45c280fe-0836-11ed-8ba0-19761af86dd5,LunarLander-v2,PPO,ActorCriticPolicy,kaiming_normal,zeros,Sigmoid,0.01,-148.875676322,-308.96617034 -324.28277940000004 -279.76124058 -131.18377152 -118.32119029999998 -727.84880898 -519.4000038800001 -270.12439052 -200.7602377 -170.24377117999998 -116.71708684000001 -70.52381114 -34.481749359999995 -21.950179759999997 21.87476896 53.81153915999998 14.876824160000004 68.88356388 101.45794307999999 56.147025819999996 ,101.45794308
84,697b06f2-083a-11ed-9381-b9545b10c4dc,LunarLander-v2,PPO,ActorCriticPolicy,xavier_uniform,zeros,Tanh,0.01,67.028364036,-86.80243105999999 -140.22934654 -151.3884118 -153.28869136 -167.87738234000003 -137.59609733999997 -41.821850600000005 33.577974620000006 81.80138636000001 49.17994254 134.2609965 155.037252 203.90438914 206.88567697999997 219.23678134000002 197.33053596 224.07250184 234.823171 234.17829339999997 245.28259008 ,245.28259008
85,f8636250-0845-11ed-8ba0-19761af86dd5,LunarLander-v2,PPO,ActorCriticPolicy,kaiming_normal,random_uniform,LeakyReLU,0.01,186.061758863,-90.87099975999999 -133.80973532000002 -131.17071317999998 -11.125713639999999 142.15485496 225.53679178000002 232.16505446000002 257.50314762 257.22879026 264.85213562 259.45644794 266.2262387 267.12224984000005 271.49661619999995 269.62765756 266.58456422 273.24460264 276.57738556000004 278.81272304000004 279.62307876 ,279.62307876
86,a68b3f38-084b-11ed-9381-b9545b10c4dc,LunarLander-v2,PPO,ActorCriticPolicy,xavier_uniform,zeros,ReLU,0.01,166.11656892200003,-256.36750282 -102.48962118000001 -138.0036585 -70.01970888 102.42782506 167.06816967999998 224.89964397999998 240.85241532 245.09240328 249.16182573999998 253.30728261999997 258.03485268 256.7412514 260.70810395999996 264.2846229 264.90373552 269.32603408 274.40709842 275.66822840000003 282.32837678 ,282.32837678
87,4e6ce6b4-0853-11ed-8ba0-19761af86dd5,LunarLander-v2,PPO,ActorCriticPolicy,kaiming_normal,random_uniform,ReLU,0.01,183.575829391,-118.17102403999998 -144.22573314000002 -159.05231181999997 4.652673819999994 125.45996371999998 213.25282164 246.99954616000005 246.77930292000002 259.00445562 261.72538968 269.60393164000004 266.65790584000007 270.5740626 267.11865552 271.14438052 271.94152219999995 275.40917296 281.92275534 283.30909926000004 277.41001737999994 ,283.30909926000004
88,95637244-0859-11ed-9381-b9545b10c4dc,LunarLander-v2,PPO,ActorCriticPolicy,xavier_uniform,zeros,LeakyReLU,0.01,159.64971308,-256.67170432 -215.80481068 -135.94060245999998 -85.15266377999998 77.91011982 171.11678644000003 226.10289497999997 237.25991236 249.76562793999997 243.43188279999998 255.43732577999998 260.78281918 262.87001855999995 263.8415445 268.20446602000004 271.09061080000004 272.48749328 274.03229575999995 275.75922444 276.47102018 ,276.47102018
89,7d072a90-0860-11ed-8ba0-19761af86dd5,LunarLander-v2,PPO,ActorCriticPolicy,kaiming_normal,random_uniform,Tanh,0.01,118.653008247,-107.27348538000001 -112.86903126 -119.12880006 -116.00297244000001 -63.45041652 -48.443034440000005 43.57804122 82.74939942 147.17758404 207.50915249999997 218.6102745 232.34145924 242.26525852 249.14880258000002 242.55697668000002 251.00247181999998 249.05845319999997 247.68258697999994 258.26523074 268.2822136 ,268.2822136
90,98f15116-0867-11ed-9381-b9545b10c4dc,LunarLander-v2,PPO,ActorCriticPolicy,xavier_uniform,0.01,Sigmoid,0.01,-538.366438156,-647.12513374 -518.6719770000001 -174.47499233999997 -176.4993316 -212.7695491 -125.52253839999999 -125.94207634 -127.40371903999998 -472.30932098000005 -528.67173114 -930.9687217000001 -1503.0463881599997 -2323.30696432 -927.2760412599998 -849.34835914 -318.36910654 -248.2697244 -174.38391374 -173.17979356 -209.78938062000003 ,-125.5225384
91,a69ee75c-0870-11ed-8ba0-19761af86dd5,LunarLander-v2,PPO,ActorCriticPolicy,kaiming_normal,random_uniform,Sigmoid,0.01,-195.875700114,-390.62588748 -338.74163046 -294.60378172000003 -131.1135132 -651.97273618 -546.84376742 -362.97507772 -286.58993132 -196.39101706000002 -177.01736139999997 -134.47995794000002 -149.58069845999998 -120.54848264 -20.05742184 -78.01580732 -18.897076120000012 8.461259959999998 -25.922352739999997 -26.338229520000006 24.739468300000002 ,24.7394683
92,f881da64-0872-11ed-9381-b9545b10c4dc,LunarLander-v2,PPO,ActorCriticPolicy,xavier_uniform,0.01,Tanh,0.01,66.008758657,-8.57202116 -155.47330674 -153.43566834 -161.44070796 -174.09955789999998 -133.09780732 -84.86250622 -46.45553868 57.9125674 82.79649214000001 110.09726776 175.82588855999998 188.09003792 215.87309528 222.23969884 215.45442124000002 237.97690257999997 242.649509 239.16098938 249.53541735999997 ,249.53541736
0,cd2bc3f6-08dc-11ed-87cf-5bd23c31dd65,LunarLander-v2,A2C,ActorCriticPolicy,lecun_normal,random_uniform,Sigmoid,0.01,-1267.9498531590002,-978.3522902799999 -782.6064402200001 -694.91470214 -1084.0380109 -1439.3752096 -1977.6559806200003 -2465.2111403000004 -2477.11455252 -1967.16651548 -1678.9525719999997 -1279.34390384 -982.2500651999999 -1193.26775512 -1082.09080642 -1009.5486062400001 -971.36630848 -856.8246558000001 -893.82174438 -738.11540682 -806.98039682 ,-694.91470214
1,f88666d2-08dc-11ed-bfe2-dbe5e4ac727f,LunarLander-v2,A2C,ActorCriticPolicy,sparse,0.01,LeakyReLU,0.01,-262.616093129,-719.82155072 -302.39824684 -1237.16768774 -516.9267162399999 -173.38634008 -287.46886194 -445.94576988 -161.5079573 -132.75898050000004 -71.01671804 -113.10669928 -115.08272712 -121.49119392 -114.40357410000001 -119.64240798 -123.93304582 -122.03067882 -123.8504248 -123.95068882000001 -126.43159264 ,-71.01671804
2,bb0cfcdc-08e4-11ed-87cf-5bd23c31dd65,LunarLander-v2,A2C,ActorCriticPolicy,lecun_normal,random_uniform,Tanh,0.01,-38.449388635,-397.09969258 -167.81364784000002 -216.18949038000005 -69.60950734000001 55.941526220000014 16.186644680000008 15.676281500000007 60.244710720000015 44.4882517 53.283861939999994 8.535428380000003 5.421509680000009 -18.150379900000004 -17.462643039999996 -44.99518110000001 -13.300636539999994 -26.2317748 -27.934202339999995 -17.870302619999997 -12.108529039999997 ,60.244710720000015
3,c294f6a0-08e7-11ed-bfe2-dbe5e4ac727f,LunarLander-v2,A2C,ActorCriticPolicy,sparse,0.01,ReLU,0.01,-243.13645216400005,-979.80652408 -1491.9596001200002 -709.56585492 -340.88768024 -139.93767543999996 -81.11332114 -71.34796726 -69.46583114 -65.2651304 -63.34767872 -90.9189998 -79.37299334 -50.16417982 -73.59105934 -81.78951491999999 -110.30732368000001 -80.34632846 -98.38549136 -90.75451640000001 -94.4013727 ,-50.16417982
4,734b35bc-08f3-11ed-bfe2-dbe5e4ac727f,LunarLander-v2,A2C,ActorCriticPolicy,sparse,0.01,Tanh,0.01,-99.178858362,-1144.01433032 -574.0293151000001 -433.87974970000005 -276.47864214000003 26.782759399999996 76.84545694 64.11803358 64.06466208 59.56113758 107.15893091999999 80.7260028 51.68427776000001 26.804261380000003 -7.00978178 -24.710606360000007 -28.392389820000005 -39.666943360000005 3.5814660000000034 -17.12644156 0.40404446000000005 ,107.15893092
5,ac45b6b6-08ef-11ed-87cf-5bd23c31dd65,LunarLander-v2,A2C,ActorCriticPolicy,lecun_normal,random_uniform,ReLU,0.01,-157.270632663,-1011.2431833 -207.99534314000002 -166.12841182000003 -44.08890966 -4.270953900000004 -73.80823486 -54.42426215999999 -88.02106724000001 -83.065238 -78.47639558 -113.96508844 -118.84456766000001 -129.26121089999998 -132.58909018000003 -139.20003008 -130.9493292 -146.75675453999997 -143.60093692 -136.85630941999997 -141.86733625999997 ,-4.270953900000004
6,eca05f28-08f8-11ed-bfe2-dbe5e4ac727f,LunarLander-v2,A2C,ActorCriticPolicy,sparse,0.01,Sigmoid,0.01,-829.014988934,-691.9422105599999 -693.9127798600001 -584.5054516799999 -847.6276096200002 -797.7347662199999 -867.829473 -697.4902564000001 -779.3676998200001 -669.27434864 -737.78048578 -909.0568866400001 -692.80244096 -660.62255592 -785.8216245199999 -822.6224928199999 -917.2572874800001 -1081.9234692200002 -1191.93314512 -1139.07479158 -1011.7200028399999 ,-584.5054516799999
7,05af63fa-08fa-11ed-87cf-5bd23c31dd65,LunarLander-v2,A2C,ActorCriticPolicy,lecun_normal,random_uniform,LeakyReLU,0.01,-144.820794784,-599.6129038 -326.1994741 -104.93334944 -24.10972206 -59.69929272 -93.62301018000001 -96.3414562 -86.91650258000001 -112.25398258 -99.95732727999999 -72.94773030000002 -117.47618981999999 -133.81444458 -118.93173443999999 -132.01855306000002 -146.18472630000002 -139.14490591999999 -138.30427096 -153.02063596 -140.9256834 ,-24.10972206
8,3758dede-08fc-11ed-bfe2-dbe5e4ac727f,LunarLander-v2,A2C,ActorCriticPolicy,sparse,zeros,LeakyReLU,0.01,-212.140601885,-953.2045338199999 -579.02045244 -781.39808284 -436.58653043999993 -186.09664282 10.416378019999993 -41.96765492 -43.71428536 -39.22723935999999 -93.73936496 -84.82580872000001 -100.20276860000001 -109.63109405999998 -108.26012388000001 -120.5954064 -117.06001226000001 -115.42022091999999 -106.72278151999998 -121.34709089999998 -114.20832150000001 ,10.416378019999993
9,523ca930-0904-11ed-87cf-5bd23c31dd65,LunarLander-v2,A2C,ActorCriticPolicy,lecun_normal,zeros,Sigmoid,0.01,-1245.191957868,-978.3522902799999 -721.2032211600001 -628.00880946 -1055.79407698 -1043.38907396 -2014.49830818 -1386.8207084 -1405.34055746 -1120.19074464 -1590.14667456 -713.9897231799999 -1384.97803582 -1288.1592682799999 -1716.73498292 -1430.95929548 -1246.39914514 -1427.1868802599997 -1299.7177293 -1299.44633228 -1152.52329962 ,-628.00880946
10,6fca61a2-0906-11ed-bfe2-dbe5e4ac727f,LunarLander-v2,A2C,ActorCriticPolicy,sparse,zeros,ReLU,0.01,-239.416632414,-986.48317668 -780.2614633799999 -1069.3828042199998 -795.2330856800002 -147.90074524 -82.72946162 -77.57979637999999 -54.66704042 -53.3846725 -64.64189816000001 -42.047066 -39.9773974 -56.38973802 -46.91053372000001 -56.93748448 -73.9205466 -68.96014784 -98.40197694 -91.2333439 -101.2902691 ,-39.9773974
11,ea9ade70-090b-11ed-87cf-5bd23c31dd65,LunarLander-v2,A2C,ActorCriticPolicy,lecun_normal,zeros,Tanh,0.01,-39.417369241,-666.07606412 -305.49360220000005 -75.73418352 1.9556647400000018 -23.95628658 -11.01533692 -37.90462658 -9.207449920000002 -54.1344046 7.860314100000002 17.747047219999995 24.63783276 44.017132860000004 36.958238220000005 45.00501920000001 53.86152589999999 43.762713059999996 44.99460728000001 30.11790398 44.25657030000001 ,53.86152589999999
12,9cad0818-0911-11ed-bfe2-dbe5e4ac727f,LunarLander-v2,A2C,ActorCriticPolicy,sparse,zeros,Tanh,0.01,-112.04734728600002,-645.3738314 -1431.2805450600003 -208.06983072000003 -35.29571228000002 -47.599049320000006 4.430196979999998 -25.191238079999998 -10.67569924 2.1273131999999917 -96.14846348 -33.050913800000004 -14.36822957999999 -12.632604999999995 16.73716048 18.61817986 44.80622505999999 62.021176899999986 44.74149899999999 79.932828 45.324592759999994 ,79.932828
13,3af053d0-0918-11ed-bfe2-dbe5e4ac727f,LunarLander-v2,A2C,ActorCriticPolicy,sparse,zeros,Sigmoid,0.01,-795.6557842779999,-668.5217867599999 -726.42746564 -642.4196845999999 -968.5961398599999 -603.1323390199999 -1060.1147693399998 -759.1137071999999 -817.56358318 -926.16660928 -634.33589032 -824.3584047 -719.7852546199999 -785.85875364 -862.0232093000001 -605.3210920399999 -627.69500338 -982.23286632 -866.5112358399999 -992.2085052 -840.7293853199999 ,-603.1323390199999
14,54b4a4da-0916-11ed-87cf-5bd23c31dd65,LunarLander-v2,A2C,ActorCriticPolicy,lecun_normal,zeros,ReLU,0.01,-259.655601858,-2625.1729916199997 -300.67123780000003 -79.36709932 -78.99628040000002 -52.39129524 -96.23669835999999 -120.10229516 -124.37629772 -130.60527703999998 -123.76969184 -148.80686148 -145.06501816 -142.39670782000002 -147.41000123999999 -154.28414365999998 -145.79208904 -144.71908542 -140.30524294 -146.83074201999997 -145.81298088 ,-52.39129524
15,2861fa40-0961-11ed-9efb-1f23f99b2334,LunarLander-v2,A2C,ActorCriticPolicy,sparse,random_uniform,LeakyReLU,0.01,-305.695703747,-915.35424266 -733.6357360200001 -626.8319120399999 -589.79104024 -726.29636276 -634.4777225400001 -496.33937019999996 -616.2627390199999 -287.70617538 -276.49564055999997 -161.03971642000002 -108.76310496 42.9381892 33.70890372000001 30.319490660000003 18.89093864 11.141625699999997 9.924655900000001 -41.24690356 -46.597212400000004 ,42.9381892
